,street,project,marketSegment,lat,long,avg_price_per_sqm,district,commonest_tenure
1457,HACIENDA GROVE,THE HACIENDA,OCR,1.3638328076813384,103.87807111995254,12927.544951104788,15,Freehold
1458,YIO CHU KANG ROAD,HIGHLAND CENTRE,OCR,1.3137139691869153,103.9186609732055,8838.924952557018,19,Freehold
1459,UPPER EAST COAST ROAD,THE TROPIC GARDENS,OCR,1.3749534478347776,103.8773893665981,10995.58941459503,16,Freehold
1460,JALAN NAUNG,NAUNG RESIDENCE,OCR,1.3291937253385022,103.93116002664331,12786.274249444046,19,999 yrs lease commencing from 1883
1461,PALM GROVE AVENUE,PALM HAVEN,OCR,1.314173963270601,103.92379984267053,9810.14244981391,19,999 yrs lease commencing from 1876
1462,HAIGSVILLE DRIVE,HAIG TEN,RCR,1.3343641203254497,103.87365851064787,11356.151328657985,15,Freehold
1463,GAMBIR WALK,CASA ESPANIA,OCR,1.311790348661071,103.90817712149885,10496.854210305823,19,Freehold
1464,FORT ROAD,FULCRUM,RCR,1.3213643626256446,103.86232291620331,20458.75680298043,15,Freehold
1465,BROOKE ROAD,EAST VIEW,RCR,1.3402363726666546,103.86741472157603,15159.104495456719,15,Freehold
1466,HAIG AVENUE,HAIG ELEVEN,RCR,1.3361297042087417,103.87204246183315,13407.89824822249,15,Freehold
1467,LORONG M TELOK KURAU,KNOX VIEW,OCR,1.346363691493097,103.8742984884493,11002.733946139108,15,Freehold
1468,BRADDELL HILL,BRADDELL VIEW,RCR,1.278507396183101,103.90444187971454,9034.84315330763,20,102 yrs lease commencing from 1978
1469,UPPER SERANGOON ROAD,VIBES@UPPER SERANGOON,OCR,1.3076598523252014,103.90815574221993,14391.145274432693,19,Freehold
1470,TEMBELING ROAD,TEMBELING RESIDENCE,RCR,1.3414421013195779,103.8709193751825,15383.037578346097,15,Freehold
1471,PHILLIPS AVENUE,3@PHILLIPS,OCR,1.3109725606484464,103.92659368204895,9943.544436727696,19,999 yrs lease commencing from 1886
1472,DUKU ROAD,CANNAVILLE,RCR,1.3419744524152966,103.87262716277752,11055.932703659977,15,Freehold
1473,BINJAI PARK,RESIDENTIAL APARTMENTS,RCR,1.2227311184962881,103.89974266302144,11761.014344262294,21,999 yrs lease commencing from 1875
1474,ST. PATRICK'S ROAD,ST PATRICK'S COURT,OCR,1.3489051081691161,103.87173495697436,12837.68534988047,15,Freehold
1475,JALAN LIMAU BALI,LIMAU PARK,OCR,1.3852570203177526,103.88607902121835,10370.480603260987,16,Freehold
1476,BAYSHORE ROAD,COSTA DEL SOL,OCR,1.3771420551332283,103.8755466603939,13785.74761116319,16,99 yrs lease commencing from 1997
1477,TANJONG RHU ROAD,THE LINE @ TANJONG RHU,RCR,1.320916103242476,103.86207350216748,24810.908995164136,15,Freehold
1478,SIMEI STREET 3,EASTPOINT GREEN,OCR,1.387275920606762,103.90191830089861,8561.352302728154,18,99 yrs lease commencing from 1996
1479,TANJONG KATONG ROAD,CHELSEA LODGE,RCR,1.3325205677070815,103.86890692480675,11997.377803011483,15,Freehold
1480,TOH TUCK ROAD,TOH TUCK LODGE,RCR,1.2056973623458291,103.90412450314598,8697.084544324594,21,Freehold
1481,PALM GROVE AVENUE,PALM GROVE CONDOMINIUM,OCR,1.3147279007441603,103.9227858213338,11587.606715306802,19,999 yrs lease commencing from 1878
1482,DUNMAN ROAD,DUNMAN PLACE,RCR,1.3323425176056294,103.87355835772662,13951.289090292406,15,Freehold
1483,UPPER CHANGI ROAD EAST,CASCADALE,OCR,1.4008637523833742,103.90871420997459,9336.744737554476,16,Freehold
1484,HAIG ROAD,D'FOCUS APARTMENTS,RCR,1.3350939769337349,103.87205642484432,8619.22268907563,15,Freehold
1485,ONAN ROAD,ONAN COURT,RCR,1.3389599718410599,103.87275424947056,10000.0,15,Freehold
1486,EAST COAST ROAD,SPRINGVALE,OCR,1.3614901643218555,103.87645998276382,12628.92319718585,15,Freehold
1487,ST. PATRICK'S ROAD,ST PATRICK'S GREEN,OCR,1.3505790142150556,103.87209621968005,15588.235294117647,15,Freehold
1488,UPPER SERANGOON ROAD,SANCTUARY @ 813,OCR,1.317382608513759,103.92046418216803,11946.228743010606,19,Freehold
1489,ROBEY CRESCENT,D'ZIRE,OCR,1.3186566490323006,103.93151054759056,13274.146219663791,19,999 yrs lease commencing from 1875
1490,WOO MON CHEW ROAD,RESIDENTIAL APARTMENTS,OCR,1.3657686017465196,103.87784756562304,11594.202898550724,15,Freehold
1491,SIN MING AVENUE,FLAME TREE PARK,RCR,1.265122031071754,103.92422225888724,14020.33939399406,20,Freehold
1492,BAYSHORE ROAD,BAYSHORE PARK,OCR,1.3748323211260056,103.87433143002934,10440.31623377571,16,99 yrs lease commencing from 1982
1493,BISHAN STREET 21,RAFFLESIA CONDOMINIUM,RCR,1.2792605470212655,103.91102223104453,12023.097796478247,20,99 yrs lease commencing from 1997
1494,LORONG K TELOK KURAU,SUNSHINE RESIDENCE,OCR,1.3465409493522074,103.87655568907985,12487.859319207633,15,Freehold
1495,JOO CHIAT TERRACE,EAST ELEGANCE,RCR,1.3422253989362927,103.87845940331096,12797.054231566519,15,Freehold
1496,SIMEI STREET 4,TROPICAL SPRING,OCR,1.3926436794822552,103.90481753204881,9367.78781387002,18,99 yrs lease commencing from 1997
1497,UPPER EAST COAST ROAD,VENEZIO,OCR,1.3794744051308625,103.87834622212985,11116.10491092992,16,Freehold
1498,SERAYA LANE,SERAYA 9,RCR,1.3362725178949673,103.87076686411571,13640.610101136417,15,Freehold
1499,LORONG K TELOK KURAU,PROSPERO VILLE,OCR,1.3511475562953397,103.87752148757528,9565.72123283757,15,Freehold
1500,LIM AH PIN ROAD,PIN MANSIONS,OCR,1.3224583942694599,103.9277558407737,12010.869565217392,19,Freehold
1501,LORONG M TELOK KURAU,MELINIA COURT,OCR,1.349596474249056,103.87435690034475,12209.302325581395,15,Freehold
1502,LORONG L TELOK KURAU,PINE COURT,OCR,1.3461776142388941,103.8746059827573,10242.448330683626,15,Freehold
1503,EASTWOOD ROAD,FAIRMOUNT CONDOMINIUM,OCR,1.3928517377443226,103.88448369774073,8978.581762676631,16,99 yrs lease commencing from 1996
1504,HOUGANG STREET 11,THE MINTON,OCR,1.3183064104997777,103.91473979661781,11367.590445539825,19,99 yrs lease commencing from 2007
1505,SENGKANG SQUARE,LA FIESTA,OCR,1.331888701626859,103.95188988077936,13614.317180079934,19,99 yrs lease commencing from 2012
1506,TANJONG RHU ROAD,CRYSTAL RHU,RCR,1.3203391500199941,103.86247733389719,15680.345861231774,15,Freehold
1507,LIM AH PIN ROAD,THE COURTYARD,OCR,1.323146804853872,103.92679150658769,11888.86053546513,19,Freehold
1508,EAST COAST ROAD,THE SOUND,OCR,1.3515869706690287,103.8734015243408,16654.8258299315,15,Freehold
1509,TANJONG RHU ROAD,DE CENTURION,RCR,1.3208579758479342,103.86244386437329,16411.704853681735,15,Freehold
1510,TOH TUCK ROAD,HIGHGATE,RCR,1.2021375714083937,103.9047704703207,12548.245597076122,21,Freehold
1511,LORONG M TELOK KURAU,CANDEVILLE,OCR,1.3473173030866616,103.87450457937028,10344.827586206897,15,Freehold
1512,LIM AH WOO ROAD,SUITES @ GUILLEMARD,RCR,1.3283153650965436,103.87606568397413,14722.588567231425,15,Freehold
1513,LORONG J TELOK KURAU,CANARY VILLE,OCR,1.351254954387722,103.87788748518744,11961.805555555555,15,Freehold
1514,TAY LIAN TECK ROAD,EASTBAY,OCR,1.3660570480002285,103.87642406936764,14210.567402502187,15,Freehold
1515,TEMBELING ROAD,KATONG GARDENS,RCR,1.3420678368957306,103.87160088663701,13407.990775001268,15,Freehold
1516,SIN MING WALK,BISHAN PARK CONDOMINIUM,RCR,1.2671291184232667,103.92964457902309,10263.647981675345,20,99 yrs lease commencing from 1991
1517,BRIGHT HILL DRIVE,THOMSON VIEW CONDOMINIUM,RCR,1.2667922562048815,103.91971294182915,9790.446357502515,20,99 yrs lease commencing from 1975
1518,FLORA DRIVE,THE JOVELL,OCR,1.4032470798115333,103.92100271897773,14081.125683843902,17,99 yrs lease commencing from 2018
1519,ROSYTH ROAD,ROSYTH RESIDENCE,OCR,1.3155774221198009,103.92611963602694,10060.609100820679,19,999 yrs lease commencing from 1886
1520,GREEN LANE,SIGNATURE RESIDENCE,RCR,1.328974744502767,103.8746262460222,9265.333877328982,15,Freehold
1521,JOO CHIAT PLACE,FLORA EAST,RCR,1.3422659777311954,103.87787261261747,11515.407407407407,15,Freehold
1522,MEYER PLACE,THE ALBRACCA,RCR,1.3226830966165712,103.86187770666989,22492.352749755937,15,Freehold
1523,SERANGOON AVENUE 3,THE SCALA,OCR,1.3017520038963304,103.91361790313303,15489.03175904725,19,99 yrs lease commencing from 2010
1524,RAMBAI ROAD,CANTIZ @ RAMBAI,RCR,1.3425158209925094,103.87444595826058,11761.277374681862,15,Freehold
1525,PEMIMPIN DRIVE,SEASONS VIEW,RCR,1.2771917381225029,103.91545924151175,11556.510475764451,20,99 yrs lease commencing from 1996
1526,TANJONG RHU ROAD,CAMELOT BY-THE-WATER,RCR,1.312299534284657,103.8613319971021,16521.52445464591,15,99 yrs lease commencing from 1996
1527,IPOH LANE,VERSILIA ON HAIG,RCR,1.3326035147779667,103.87579275753157,15032.56370847687,15,Freehold
1528,RIVERVALE LINK,PARK GREEN,OCR,1.336772019047373,103.9443217425671,8031.3234864244,19,99 yrs lease commencing from 2001
1529,PINE GROVE,CAVENDISH PARK,RCR,1.2118003655510767,103.88021289803771,12305.004471870214,21,99 yrs lease commencing from 1991
1530,LORONG G TELOK KURAU,THE TREELINE,OCR,1.3504742090474096,103.88112295518751,11681.338648261071,15,Freehold
1531,LORONG N TELOK KURAU,EMPRADO SUITES,OCR,1.3521938817014851,103.87443392313283,11511.068428302584,15,Freehold
1532,TAMPINES STREET 73,PINEVALE,OCR,1.370074129499528,103.92170399053616,7649.485719374306,18,99 yrs lease commencing from 1997
1533,LORONG G TELOK KURAU,SUITES TWENTY-TWO,OCR,1.3445221813765391,103.8804079540819,12463.94853881739,15,Freehold
1534,PILLAI ROAD,RESIDENTIAL APARTMENTS,OCR,1.315823031868349,103.91018363466517,9513.959739735308,19,Freehold
1535,ROSYTH ROAD,ROSYTH LODGE,OCR,1.3108525902518453,103.92637313555416,8846.630711023252,19,999 yrs lease commencing from 1886
1536,ROSYTH ROAD,ROSYTH VILLE,OCR,1.3106731873135222,103.92612375779967,10358.756560574879,19,999 yrs lease commencing from 1886
1537,LORONG N TELOK KURAU,GLAMOUR VILLE,OCR,1.345144243728967,103.8729512775726,12556.93624939383,15,Freehold
1538,SIN MING ROAD,THOMSON V ONE,RCR,1.2717551905686058,103.91647709327596,14533.451223106395,20,99 yrs lease commencing from 2001
1539,JALAN LOYANG BESAR,CELADON VIEW,OCR,1.3935607124125093,103.9414783234183,7135.532965095781,17,999 yrs lease commencing from 1885
1540,HAIG AVENUE,ESTERINA,RCR,1.3364886662492612,103.87134416010659,12933.235149729995,15,Freehold
1541,LORONG H TELOK KURAU,THE VERTE,OCR,1.3508412453294287,103.8802132737701,12941.476553585071,15,Freehold
1542,UPPER BUKIT TIMAH ROAD,THE HILLSIDE,OCR,1.2033787600379635,103.9160248234092,12141.64698102831,21,Freehold
1543,MEYER ROAD,CASA MEYFORT,RCR,1.3275857233254276,103.86012123981563,16029.2971331982,15,Freehold
1544,TELOK KURAU ROAD,RESIDENCE TWENTY-TWO,OCR,1.3477222409310736,103.87456876721517,18661.66251921309,15,Freehold
1545,MARIGOLD DRIVE,THOMSON PLAZA,RCR,1.2664847283125213,103.91759992553321,5896.7532467532465,20,99 yrs lease commencing from 1976
1546,LORONG BANDANG,AQUENE,OCR,1.3457805216537921,103.87796402015704,12238.483643793588,15,Freehold
1547,FLORA ROAD,THE GALE,OCR,1.4036270017256876,103.92232262747333,10337.772306153303,17,Freehold
1548,EVERITT ROAD NORTH,CENTRINA,RCR,1.3383018196355851,103.8796162052114,12466.889632107022,15,Freehold
1549,LANGSAT ROAD,SPRING @ LANGSAT,RCR,1.3368865245670465,103.87864528889772,12123.989181798293,15,Freehold
1550,SERAYA ROAD,SERAYA BREEZE,RCR,1.3364093025239712,103.86951515969697,13672.73791236925,15,Freehold
1551,UPPER EAST COAST ROAD,SUITES @ EASTCOAST,OCR,1.3694252399814213,103.87802615754313,15208.54839390905,15,Freehold
1552,SERANGOON AVENUE 3,GOLDEN HEIGHTS,OCR,1.30231203391882,103.91291613639677,12464.170129387521,19,Freehold
1553,LORONG ONG LYE,CASA ROSA,OCR,1.3155325777673288,103.9091054679018,9382.653669153287,19,99 yrs lease commencing from 1998
1554,PASIR RIS LINK,SEA ESTA,OCR,1.3972271264344767,103.94125245743325,11056.948198521015,18,99 yrs lease commencing from 2012
1555,MARTIA ROAD,THE ASTERIA,OCR,1.3477556734810452,103.87080229854188,11933.069132540732,15,Freehold
1556,YIO CHU KANG ROAD,STADIA,OCR,1.312467189557419,103.91892014031869,12784.158885206423,19,Freehold
1557,MEYER ROAD,THE MAKENA,RCR,1.3307630701746875,103.86035704021032,16038.67778343574,15,Freehold
1558,EASTWOOD ROAD,EASTWOOD REGENCY,OCR,1.3948854827100607,103.88501306923847,14135.983932792748,16,Freehold
1559,MEYER ROAD,EQUATORIAL APARTMENTS,RCR,1.3245216223762206,103.86175332976752,14561.268472906402,15,Freehold
1560,PASIR RIS LINK,SEASTRAND,OCR,1.3980712429200324,103.9387072944604,10610.558334737982,18,99 yrs lease commencing from 2011
1561,ANG MO KIO AVENUE 9,NUOVO,OCR,1.278319464147329,103.94838588696935,9671.917622933604,20,99 yrs lease commencing from 2001
1562,JALAN LOYANG BESAR,CASA AL MARE,OCR,1.3940622399238392,103.94098796791516,17294.764441003535,17,Freehold
1563,JALAN RAJAWALI,ROYAL COURT,RCR,1.2048255849093188,103.90701927396117,11915.545108644383,21,Freehold
1564,POH HUAT ROAD WEST,NOUVELLE PARK,OCR,1.313735846437792,103.93006804531116,10644.685150612051,19,Freehold
1565,ANCHORVALE CRESCENT,BELLEWATERS,OCR,1.3270713681041078,103.9629506514852,9791.080367883465,19,99 yrs lease commencing from 2013
1566,KOVAN ROAD,RESIDENTIAL APARTMENTS,OCR,1.3167992082866748,103.9204062811829,10594.059405940594,19,Freehold
1567,CARPMAEL ROAD,THE CARPMAELINA,RCR,1.334581966139628,103.87611076897576,12522.924911647908,15,Freehold
1568,PASIR RIS HEIGHTS,VUE 8 RESIDENCE,OCR,1.3776487963579525,103.94542918856091,10761.930234795427,18,99 yrs lease commencing from 2012
1569,YIO CHU KANG ROAD,WEMBLY RESIDENCES,OCR,1.312903912858764,103.91982595395353,11812.468135317553,19,Freehold
1570,MARTIA ROAD,MARTIA RESIDENCE,OCR,1.3478437796242069,103.8709950401888,12971.064565113847,15,Freehold
1571,TOH TUCK ROAD,HIGH OAK CONDOMINIUM,RCR,1.2073652803857349,103.90241900559982,10225.115233823539,21,99 yrs lease commencing from 1996
1572,TANJONG RHU ROAD,THE WATERSIDE,RCR,1.3192662046826111,103.86035214710085,17454.31995386289,15,Freehold
1573,JOO CHIAT LANE,D' FRESCO,RCR,1.3404453962348564,103.87587577576622,11082.587104645927,15,Freehold
1574,TELOK KURAU ROAD,RESIDENCE 66,OCR,1.3453287225887305,103.8799473001269,12497.812119481065,15,Freehold
1575,PASIR RIS LINK,WATERCOLOURS,OCR,1.3969454373798824,103.93909689133602,9200.138633291728,18,99 yrs lease commencing from 2012
1576,COMPASSVALE ROAD,THE LUXURIE,OCR,1.333028530158017,103.95191785975229,12242.1629330942,19,99 yrs lease commencing from 2011
1577,HOUGANG STREET 11,CENTRAL VIEW,OCR,1.314700504956495,103.91632913198234,9190.441181155782,19,99 yrs lease commencing from 1998
1578,SIGLAP ROAD,FLAMINGO VALLEY,OCR,1.3598218439843759,103.88084046137811,15182.875235374046,15,Freehold
1579,DUNMAN ROAD,PARADISE PALMS,RCR,1.3318987565422238,103.87351796797672,15450.328269945761,15,Freehold
1580,MEYER ROAD,MEYER MANSION,RCR,1.3275857233254276,103.86012123981563,29169.81610881862,15,Freehold
1581,TAMPINES STREET 86,THE TAPESTRY,OCR,1.365397440394328,103.91718720410013,14827.393805777769,18,99 yrs lease commencing from 2017
1582,IPOH LANE,RITZ REGENCY,RCR,1.3313414499711693,103.87492157593103,14335.36645119696,15,Freehold
1583,BEDOK SOUTH AVENUE 3,BEDOK COURT,OCR,1.3815681839496747,103.88508229254532,7803.125578432187,16,99 yrs lease commencing from 1982
1584,LORONG N TELOK KURAU,INOVA 100,OCR,1.3532446668963878,103.87417733250318,10915.254423958004,15,Freehold
1585,STANGEE PLACE,RESIDENTIAL APARTMENTS,RCR,1.3435620326724398,103.87144904111368,13238.587267975387,15,Freehold
1586,HAIG ROAD,HAIG RESIDENCES,RCR,1.335706090747075,103.87053427881956,14320.987654320988,15,Freehold
1587,JANSEN ROAD,JANSEN SPRING,OCR,1.3145245946593054,103.92259984732657,9184.126425587434,19,999 yrs lease commencing from 1878
1588,LORONG K TELOK KURAU,VERANDA,OCR,1.3466230221692808,103.87588384684678,10555.488962939877,15,Freehold
1589,UPPER THOMSON ROAD,PEIRCE VIEW,OCR,1.2643220278531062,103.93491915997231,10165.918969882894,20,Freehold
1590,UPPER EAST COAST ROAD,BREEZE BY THE EAST,OCR,1.3744049294427958,103.87714142297186,12785.293000029356,16,Freehold
1591,LORONG CHUAN,CHUAN PARK,OCR,1.3017057886747412,103.91561313663476,9754.25351790265,19,99 yrs lease commencing from 1980
1592,HILLSIDE DRIVE,HILLSIDE MANSIONS,OCR,1.3137823533600772,103.92171196694935,11138.513331909557,19,Freehold
1593,EDGEFIELD PLAINS,WATERBAY,OCR,1.344727456345708,103.96411145074137,10653.073645368124,19,99 yrs lease commencing from 2012
1594,PASIR RIS LINK,RIPPLE BAY,OCR,1.3979929822850141,103.9404156208054,11412.354985701368,18,99 yrs lease commencing from 2011
1595,GLASGOW ROAD,ISUITES @ PALM,OCR,1.315234368156957,103.9242328864437,13301.233495771769,19,999 yrs lease commencing from 1878
1596,HINDHEDE DRIVE,LE WOOD,OCR,1.211669158984366,103.91066092002491,8945.444182151938,21,99 yrs lease commencing from 1999
1597,AMBER ROAD,THE ARISTO @ AMBER,RCR,1.337437633871834,103.86387665969231,18472.381869632023,15,Freehold
1598,BEDOK ROAD,COUNTRY PARK CONDOMINIUM,OCR,1.3913966338180686,103.88500375367964,12901.77374545769,16,Freehold
1599,MOUNTBATTEN ROAD,TESSA LODGE,RCR,1.3349540435088112,103.86643532197239,12850.96629571791,15,Freehold
1600,JALAN JURONG KECHIL,SHERWOOD CONDOMINIUM,RCR,1.203754803455125,103.90836306401974,11369.695116305711,21,Freehold
1601,JOO CHIAT LANE,D' CASTILIA,RCR,1.339882732899294,103.87651777151127,12159.772576781585,15,Freehold
1602,SIMON LANE,BLISS@KOVAN,OCR,1.32030776609363,103.9261081646983,13921.586451073606,19,Freehold
1603,BRIGHT HILL DRIVE,BISHAN POINT,RCR,1.268863671202922,103.92289974913056,12231.298200221261,20,99 yrs lease commencing from 1997
1604,TANJONG RHU ROAD,PALAZZETTO,RCR,1.320332914790686,103.86281252010006,15218.421052631578,15,Freehold
1605,UPPER PAYA LEBAR ROAD,BOTANIQUE AT BARTLEY,OCR,1.3187689092495043,103.90592922843177,16143.802894421971,19,99 yrs lease commencing from 2014
1606,LORONG K TELOK KURAU,NATURE MANSIONS,OCR,1.3470681680352603,103.87587433268865,10963.502273546354,15,Freehold
1607,LORONG H TELOK KURAU,H RESIDENCES,OCR,1.3455485409044943,103.87923458351389,13338.445867857634,15,Freehold
1608,LORONG N TELOK KURAU,PALMERA RESIDENCE,OCR,1.34797099390235,103.87307164049183,11529.694401139546,15,Freehold
1609,TEMBELING ROAD,STUDIOS@TEMBELING,RCR,1.3416244463878682,103.8717358442315,16596.480201131366,15,Freehold
1610,FLORA DRIVE,HEDGES PARK CONDOMINIUM,OCR,1.4047936009184692,103.91739181772292,10271.489573359591,17,99 yrs lease commencing from 2010
1611,TEMBELING ROAD,THE BEACON EDGE,RCR,1.341598487762161,103.87071608022018,15316.719248814255,15,Freehold
1612,CARDIFF GROVE,CARDIFF RESIDENCE,OCR,1.3021834770776055,103.91823443371251,14188.20937390683,19,99 yrs lease commencing from 2011
1613,KANG CHOO BIN ROAD,SUMMER SCENT,OCR,1.3187381011337984,103.92902316139805,12824.074074074075,19,999 yrs lease commencing from 1883
1614,ANCHORVALE CRESCENT,TREASURE CREST,OCR,1.3293279537213796,103.96105887235747,9228.927588685885,19,99 yrs lease commencing from 2015
1615,JOO CHIAT PLACE,ENVIO,OCR,1.3441602748738481,103.87841423581382,12017.295627193385,15,Freehold
1616,PUNGGOL WALK,TWIN WATERFALLS,OCR,1.3334631023099308,103.96472975966417,10554.209331307835,19,99 yrs lease commencing from 2011
1617,LORONG PUNTONG,COUNTRY ESQUIRE,RCR,1.2672731782739435,103.92326411506622,13850.680863392727,20,Freehold
1618,LORONG KILAT,KILAT 19,RCR,1.2094287721274257,103.90420326848049,10000.0,21,Freehold
1619,BEDOK SOUTH AVENUE 1,CASAFINA,OCR,1.3707932068702653,103.87876036292842,9571.80841144902,16,99 yrs lease commencing from 1996
1620,RAMBUTAN ROAD,EAST VIEW 18,RCR,1.341492128369179,103.8768234091949,10555.555555555555,15,Freehold
1621,EDEN GROVE,EDEN VIEW,OCR,1.308992531757443,103.9075840161086,10476.799618623869,19,Freehold
1622,PUNGGOL CENTRAL,WATERTOWN,OCR,1.338976356501572,103.9695200315784,14572.905588550486,19,99 yrs lease commencing from 2011
1623,EAST COAST ROAD,HERITAGE EAST,OCR,1.3492969902600334,103.87297908435634,14375.837938133685,15,Freehold
1624,SENGKANG SQUARE,COMPASS HEIGHTS,OCR,1.3327939964072875,103.95505987286403,9246.793485566244,19,99 yrs lease commencing from 2000
1625,JOO CHIAT ROAD,D' MARINE,RCR,1.3427425480129958,103.86863790821425,12556.818181818182,15,Freehold
1626,TAMPINES AVENUE 1,WATERVIEW,OCR,1.3630489579807241,103.91125788795472,10881.373575026953,18,99 yrs lease commencing from 2010
1627,TANJONG RHU ROAD,TANJONG RIA CONDOMINIUM,RCR,1.310747234430479,103.86027159926678,12455.504422619037,15,99 yrs lease commencing from 1993
1628,RAMBUTAN ROAD,RESIDENTIAL APARTMENTS,RCR,1.3421606364089118,103.8767926575451,10078.791249536522,15,Freehold
1629,HUME AVENUE,HILLVIEW GREEN,OCR,1.1994692577768717,103.92156782370522,10993.47709964943,21,999 yrs lease commencing from 1883
1630,LORONG M TELOK KURAU,THE SEAWIND,OCR,1.3510894330185301,103.87417665086284,17581.79274856746,15,Freehold
1631,LORONG KILAT,KILAT COURT,RCR,1.2100077426824574,103.90418756813933,9948.979591836734,21,Freehold
1632,TANAH MERAH KECHIL ROAD,THE TANAMERA,OCR,1.379633333510367,103.89054244003857,9459.231876822603,16,99 yrs lease commencing from 1990
