facility_name,facility_type,address,lat,long
Prive Clinic,CHAS Clinic,390 ORCHARD ROAD 238871,1.30665484568371,103.82958804502
ProHealth Medical Group @Fernvale,CHAS Clinic,33 SENGKANG WEST AVENUE 797653,1.39147015412078,103.876125506847
ProHealth Medical Group @Hougang,CHAS Clinic,476D UPPER SERANGOON VIEW 537476,1.37791506095757,103.903623796172
ProHealth Medical Group @Punggol Damai,CHAS Clinic,612 PUNGGOL DRIVE 820612,1.40461003130726,103.908665597742
ProHealth Medical Group @Taman Jurong Pte Ltd,CHAS Clinic,399 YUNG SHENG ROAD 610399,1.33484487386451,103.720462024234
Procross Medical Center,CHAS Clinic,51 UPPER SERANGOON ROAD 347697,1.33149708060439,103.868214025397
Procross Medical Clinic,CHAS Clinic,689A WOODLANDS DRIVE 75 731689,1.44438629268513,103.807925410056
Prohealth Medical Group @Punggol Spectra Pte. Ltd.,CHAS Clinic,622D PUNGGOL CENTRAL 824622,1.40053114978911,103.910536918863
Providence Clinic @ Hillford,CHAS Clinic,182 JALAN JURONG KECHIL 596152,1.34404337277176,103.769543941461
Providence Clinic @ Redhill,CHAS Clinic,86 REDHILL CLOSE 150086,1.2869200625471,103.818673591845
Providence Medical Centre Pte. Ltd.,CHAS Clinic,8 CROSS STREET 048424,1.28240746012436,103.849023724329
Providence Orthopaedics,CHAS Clinic,38 IRRAWADDY ROAD 329563,1.32214005414322,103.844212383776
Prudence Family Clinic,CHAS Clinic,512 BISHAN STREET 13 570512,1.34962234945727,103.849881703096
Punggol Ripples Family Clinic,CHAS Clinic,211D PUNGGOL WALK 824211,1.40093563181012,103.899198537951
Q & M MEDICAL & AESTHETIC CLINIC (FARRER PARK),CHAS Clinic,180 KITCHENER ROAD 208539,1.31142103101451,103.856624020172
Q & M MEDICAL & AESTHETIC CLINIC (TAMPINES CENTRAL) PTE. LTD.,CHAS Clinic,10 TAMPINES CENTRAL 1 529536,1.35425637955977,103.945071748026
Q & M MEDICAL CLINIC (BUANGKOK MRT) PTE. LTD.,CHAS Clinic,10 SENGKANG CENTRAL 545061,1.3828700200017,103.893122570095
Q & M MUTUAL HEALTHCARE MEDICAL CLINIC,CHAS Clinic,70 PUNGGOL CENTRAL 828868,1.40454653696814,103.902072622227
Q & M Medical Clinic (Bukit Batok),CHAS Clinic,151 BT BATOK ST 11 650151,1.34874703498808,103.744211484368
Q & M Medical Family Clinic,CHAS Clinic,261 SERANGOON CENTRAL DRIVE 550261,1.35405255235679,103.872524450893
iDOC Clinic,CHAS Clinic,21 HOUGANG STREET 51 538719,1.37924529078289,103.88783201701
iPCARE Clinic,CHAS Clinic,5 LORONG NAPIRI 547530,1.37203701009684,103.87803114664
my clinic,CHAS Clinic,9 KING ALBERT PARK 598332,1.33684217571663,103.779313810092
saudara clinic by A+J general physicians,CHAS Clinic,228 CHANGI ROAD 419741,1.31724236488417,103.904690339985
St. Luke's Community Clinic,CHAS Clinic,2 BUKIT BATOK STREET 11 659674,1.3496004115257,103.742182351689
Standard Clinic & Surgery,CHAS Clinic,261 PUNGGOL WAY 820261,1.40541353684327,103.896823893769
Sunshine Clinic Family Practice & Surgery,CHAS Clinic,445 TAMPINES STREET 42 520445,1.35830242158699,103.950658404772
Sunway Medical Centre,CHAS Clinic,101 IRRAWADDY ROAD 329565,1.32047597480701,103.843252763122
Swiss Clinic,CHAS Clinic,1 FIFTH AVENUE 268802,1.33081740087421,103.795692352825
T MEDICAL CLINIC (CITY GATE),CHAS Clinic,371 BEACH ROAD 199597,1.30231590472988,103.862331661469
T MEDICAL CLINIC (KALLANG),CHAS Clinic,5 UPPER BOON KENG ROAD 380005,1.31264014487988,103.872491873232
T Medical Clinic,CHAS Clinic,115 CANBERRA WALK 750115,1.44608188224878,103.828739863128
T S WONG CLINIC & SURGERY,CHAS Clinic,166 WOODLANDS ST 13 730166,1.43331773798557,103.775491556251
TAI SENG CLINIC,CHAS Clinic,11 IRVING PLACE 369551,1.33637945088224,103.887216149787
TAMPINES CLINIC AND SURGERY PTE LTD,CHAS Clinic,139 TAMPINES ST 11 521139,1.3461607395066,103.944509227628
TAMPINES MEDILIFE CLINIC,CHAS Clinic,801 TAMPINES AVE 4 520801,1.34719233083684,103.938014036838
TAN & KOH CLINIC & SURGERY,CHAS Clinic,121 Bedok Reservoir Rd 470121,1.3313051776693,103.909992224751
TAN LEE CLINIC & SURGERY,CHAS Clinic,446 PASIR RIS DR 6 510446,1.37030619330386,103.957726864829
TAN MEDICAL CLINIC PTE LTD,CHAS Clinic,339 ANG MO KIO AVE 1 560339,1.36506492203815,103.849115818814
TAN MEDICARE CLINIC PTE LTD,CHAS Clinic,629 ANG MO KIO AVE 4 560629,1.38010475022238,103.840408652686
TAN'S T & T CLINIC AND SURGERY,CHAS Clinic,152 BISHAN STREET 11 570152,1.34565720338064,103.854641447659
TAN-TEOH CLINIC & SURGERY,CHAS Clinic,101 TOWNER RD 322101,1.31942539044681,103.861087462865
TAN-TEOH CLINIC & SURGERY,CHAS Clinic,101 TOWNER ROAD 322101,1.31942539044681,103.861087462865
TAN-TEOH CLINIC & SURGERY (ANG MO KIO BRANCH),CHAS Clinic,302 ANG MO KIO AVE 3 560302,1.36708983210487,103.845660198618
TANJONG PAGAR MEDICAL CLINIC,CHAS Clinic,1 TANJONG PAGAR PLAZA 082001,1.27568702794453,103.842433596845
TAY CLINIC,CHAS Clinic,494 GEYLANG RD 389452,1.31332659768711,103.885031221639
TAY MEDICAL CENTRE,CHAS Clinic,6 HOLLAND CLOSE 271006,1.30711568648359,103.795264616726
TC FAMILY CLINIC PTE LTD,CHAS Clinic,526 JURONG WEST ST 52 640526,1.34767189579547,103.717048366415
Vitacare Family Clinic@Seletar Pte.Ltd.,CHAS Clinic,417 FERNVALE LINK 790417,1.39158623013568,103.879874611056
Vital-Care Clinic and Surgery Pte Ltd,CHAS Clinic,525 ANG MO KIO AVENUE 10 560525,1.37262666866782,103.853976743936
Viva Medical Clinic,CHAS Clinic,450A Tampines Street 42 521450,1.35836068994646,103.952252183693
Viva Medical Group,CHAS Clinic,519A TAMPINES CENTRAL 8 521519,1.35727594434997,103.94038160042
TEBAN GARDEN CLINIC,CHAS Clinic,61 TEBAN GARDENS RD 600061,1.32213636288697,103.738292803759
TEH'S CLINIC & SURGERY,CHAS Clinic,64 CIRCUIT ROAD 370064,1.32698404465594,103.887148432888
TEIN CLINIC & SURGERY,CHAS Clinic,124 HOUGANG AVE 1 530124,1.3528926150549,103.886655349854
TEK DISPENSARY,CHAS Clinic,4 TOA PAYOH LOR 7 310004,1.33904479825361,103.855541063592
TEMASEK CLINIC & SURGERY,CHAS Clinic,73 BEDOK SOUTH AVENUE 3 460073,1.3198380312489,103.943971359098
TEMASEK MEDICAL CENTRE,CHAS Clinic,883 WOODLANDS ST 82 730883,1.44275333234585,103.790548015767
TEMASEK MEDICAL CENTRE,CHAS Clinic,624 CHOA CHU KANG ST 62 680624,1.3980473611046,103.747084778715
TEMASEK MEDICAL CENTRE,CHAS Clinic,406 SEMBAWANG DRIVE 750406,1.45292980559221,103.816977584507
TEMASEK MEDICAL CENTRE,CHAS Clinic,413 BUKIT BATOK WEST AVE 4 650413,1.36356572652377,103.746596967414
TEMASEK MEDICAL CLINIC,CHAS Clinic,212 TOA PAYOH LOR 8 310212,1.34064293669732,103.854334496723
TEMASEK MEDICAL CLINIC,CHAS Clinic,86 BEDOK NORTH ST 4 460086,1.33254084334528,103.938989345549
TENG CLINIC,CHAS Clinic,171 STIRLING ROAD 140171,1.29073246215042,103.803846935065
TEO CLINIC & SURGERY PTE LTD,CHAS Clinic,352 CLEMENTI AVE 2 120352,1.31427860262492,103.771350557955
TEOH CLINIC FAMILY PRACTICE,CHAS Clinic,47 LORONG 6 TOA PAYOH 310047,1.3369102979863,103.854030352437
TEXTILE CENTRE CLINIC,CHAS Clinic,200 JLN SULTAN 199018,1.30393835652833,103.861630792348
TH Chia Medical Practice,CHAS Clinic,151 SERANGOON NORTH AVENUE 2 550151,1.36934534973621,103.873778334173
THAI SHEN FAMILY CLINIC PTE LTD,CHAS Clinic,84 BEDOK NORTH ST 4 460084,1.33178245042997,103.939208398887
THE BALMORAL CLINIC,CHAS Clinic,5 STADIUM WALK 397693,1.30230108382985,103.876473975459
THE BALMORAL CLINIC  FAMILY MEDICINE,CHAS Clinic,271 BUKIT TIMAH RD 259708,1.31643962977729,103.835487584763
THE BISHAN FAMILY DOCTORS,CHAS Clinic,283 BISHAN ST 22 570283,1.35891907140489,103.844748631654
THE CHELSEA CLINIC (ROCHESTER),CHAS Clinic,35 ROCHESTER DRIVE 138639,1.30541103558597,103.788371152095
THE CHUNGKIAW FAMILY PRACTICE PTE LTD,CHAS Clinic,17 ANG MO KIO AVE 9 569766,1.38403248453043,103.840356912641
THE CIVIC CLINIC,CHAS Clinic,537 BEDOK NORTH ST 3 460537,1.33177300798251,103.924236461317
THE CLINIC @ ONE GEORGE STREET,CHAS Clinic,1 GEORGE STREET 049145,1.2856940848176,103.847819970393
THE CLINIQ,CHAS Clinic,590A MONTREAL LINK 751590,1.45035573243813,103.826654919933
THE CORONATION CLINIC,CHAS Clinic,587 BUKIT TIMAH ROAD 269707,1.32383512138206,103.809999570462
THE DOCTOR'S CLINIC,CHAS Clinic,429 JURONG WEST AVE 1 640429,1.3519251312171,103.724496794909
THE EDINBURGH CLINIC,CHAS Clinic,306 CHOA CHU KANG AVE 4 680306,1.3849567248116,103.742877957315
THE FAHRENHEIT MEDICAL CENTRE,CHAS Clinic,218 BEDOK NORTH STREET 1 460218,1.32749295502142,103.934249434387
THE FAMILY MEDICAL CENTRE (YISHUN) PTE. LTD.,CHAS Clinic,411 YISHUN RING ROAD 760411,1.42574178896438,103.847404278661
THE FAMILY PRACTICE CLINIC & SURGERY,CHAS Clinic,117 COMMONWEALTH DR 140117,1.30659244995571,103.800270024775
THE FAMILY PRACTICE-POTONG PASIR,CHAS Clinic,148 POTONG PASIR AVE 1 350148,1.3323543600733,103.867774260572
THE FLAME TREE MEDICAL CENTRE,CHAS Clinic,225 UPPER THOMSON ROAD 574357,1.35276828454393,103.834434648473
THE HEALER CLINIC + SURGERY,CHAS Clinic,154 SERANGOON NORTH AVENUE 1 550154,1.37012983432538,103.873115537646
THE MEDICAL AND AESTHETIC CLINIC PTE LTD,CHAS Clinic,270 SIMS AVENUE 387514,1.31503870948871,103.883265346401
THE OLIVE TREE FAMILY CLINIC & SURGERY PTE. LTD.,CHAS Clinic,303 ANCHORVALE LINK 540303,1.3873819457872,103.890606111941
THE PEOPLE'S CLINIC,CHAS Clinic,145 TECK WHYE AVE 680145,1.38150500405147,103.75246691105
THOMAS CLINIC & SURGERY,CHAS Clinic,61 TELOK BLANGAH HEIGHTS 100061,1.2757050081363,103.812007084733
TIONG BAHRU MEDICAL CENTRE,CHAS Clinic,10 KIM TIAN ROAD 169248,1.28503456963472,103.829293518372
TOH GUAN FAMILY CLINIC,CHAS Clinic,267A TOH GUAN ROAD 601267,1.34155988951414,103.744937236151
TOWN CLINIC,CHAS Clinic,287 BEACH ROAD 199551,1.30097707775176,103.860481764343
TOWN HALL CLINIC PTE LTD,CHAS Clinic,438C ALEXANDRA ROAD 119976,1.27749904111234,103.800215758169
TP SIM FAMILY CLINIC & SURGERY,CHAS Clinic,509 BISHAN STREET 11 570509,1.34862997259882,103.849571983466
TPC Medical Clinic,CHAS Clinic,7 WALLICH STREET 078884,1.27672492662156,103.845155395288
TRINITY MEDICAL (PUNGGOL),CHAS Clinic,273C PUNGGOL PLACE 823273,1.4023030133944,103.901262391636
TRUE MEDICAL CLINIC PAYA LEBAR QUARTER,CHAS Clinic,10 PAYA LEBAR ROAD 409057,1.31756115896992,103.892836694638
TRUE MEDICAL CLINIC TAMPINES WEST,CHAS Clinic,824 TAMPINES STREET 81 520824,1.34903743492173,103.932714940567
TSI & PARTNERS FAMILY CLINIC,CHAS Clinic,151 Serangoon North Avenue 2 550151,1.36934534973621,103.873778334173
TWIN CITY MEDICAL CENTRE,CHAS Clinic,1 KIM SENG PROMENADE 237994,1.29342273673818,103.832022135805
TWIN CITY MEDICAL PRACTICE,CHAS Clinic,391B ORCHARD ROAD 238874,1.30242417185937,103.834676124776
Tampines Family Medicine Clinic,CHAS Clinic,1 Tampines Walk 528523,1.35313359794721,103.940408135516
Tampines Medical Centre,CHAS Clinic,267 Tampines Street 21 520267,1.3507727878183,103.949259231371
Tampines West Medical Clinic,CHAS Clinic,801 TAMPINES AVENUE 4 520801,1.34719233083684,103.938014036838
Tan & Yik Clinic & Surgery,CHAS Clinic,116 Bishan Street 12 570116,1.34780072006666,103.849316086331
Tay Clinic,CHAS Clinic,117 BEDOK RESERVOIR ROAD 470117,1.33141324887407,103.908688936297
Tayka Medical,CHAS Clinic,29A DESKER ROAD 209562,1.30946144037683,103.854887502669
Tayka Medical Family Clinic,CHAS Clinic,526 JURONG WEST STREET 52 640526,1.34767189579547,103.717048366415
Teck Ghee Clinic (Dr Tan Yang Khai) Pte Ltd,CHAS Clinic,451 ANG MO KIO AVENUE 10 560451,1.36879314161118,103.855527833275
The Chong Family Clinic Pte Ltd,CHAS Clinic,442 CLEMENTI AVENUE 3 120442,1.31412254189651,103.764518593859
The Clinic @ Aperia,CHAS Clinic,12 KALLANG AVENUE 339511,1.30971120681481,103.864326436374
The Clinic @ Business City,CHAS Clinic,20 PASIR PANJANG ROAD 117439,1.27482749248458,103.799064823374
The Clinic @ Campus,CHAS Clinic,70 STAMFORD ROAD 178901,1.29665679202142,103.850105818253
The Clinic @ Capitagreen,CHAS Clinic,138 MARKET STREET 048946,1.28185803631837,103.850083822226
The Clinic @ Tai Seng,CHAS Clinic,18 TAI SENG STREET 539775,1.33631557485623,103.888825620541
The Clinic Group @ Marina One,CHAS Clinic,5 STRAITS VIEW 018935,1.27737235048624,103.852844801568
The Clinic@Fusionopolis,CHAS Clinic,1 FUSIONOPOLIS PLACE 138522,1.29986251393975,103.788101008635
The Dublin Clinic,CHAS Clinic,109 CLEMENTI STREET 11 120109,1.32198067676568,103.770776117109
The Family Clinic @ Towner,CHAS Clinic,101 Towner Road 322101,1.31942539044681,103.861087462865
The Family Physician Clinic,CHAS Clinic,542B SERANGOON NORTH AVENUE 3 552542,1.37368392969698,103.871416978846
The Family Practice@ Skyville,CHAS Clinic,85 DAWSON ROAD 141085,1.29531966312279,103.809758591462
The Good Life Medical Center,CHAS Clinic,820 THOMSON ROAD 574623,1.34182282585918,103.837601167324
The Heart Doctors Clinic,CHAS Clinic,820 THOMSON ROAD 574623,1.34182282585918,103.837601167324
The Pinnacle Medical Centre @ Maritime,CHAS Clinic,120 CANTONMENT ROAD 089760,1.27661793625795,103.840350063969
The Singapore Clinic for Kidney Diseases (Pte Ltd),CHAS Clinic,3 MOUNT ELIZABETH 228510,1.30516521414744,103.83543933754
The Tenteram Clinic,CHAS Clinic,116B JALAN TENTERAM 322116,1.32754908036765,103.860807411655
The iClinic,CHAS Clinic,18 JALAN MEMBINA 164018,1.28569742860668,103.826785447839
Tng Family Clinic,CHAS Clinic,347 Ang Mo Kio Ave 3 560347,1.36733858326108,103.848576334379
Tong Clinic & Surgery,CHAS Clinic,316B ANG MO KIO STREET 31 563316,1.36462540282437,103.847677034523
Trinity Medical & Aesthetic Clinic,CHAS Clinic,151 Simei Street 1 520151,1.34575482690831,103.957268859362
Trinity Medical (Shenton),CHAS Clinic,6 SHENTON WAY 068809,1.27698070731049,103.848408631153
Trinity Medical Centre (Marine Parade),CHAS Clinic,87 MARINE PARADE CENTRAL 440087,1.30245317778498,103.905639343356
Trinity Medical Clinic,CHAS Clinic,19A DOVER CRESCENT 131019,1.30735380274195,103.784548440285
Trinity Medical Clinic,CHAS Clinic,130 Jurong Gateway Road 600130,1.33472490438698,103.739321261292
Trucare Medical And Surgery,CHAS Clinic,1187 UPPER SERANGOON ROAD 533971,1.37050445532031,103.895291518123
Trucare Medical And Surgery,CHAS Clinic,226A ANG MO KIO AVENUE 1 561226,1.3674945803507,103.839283930976
TrueCare Clinic,CHAS Clinic,88 RANGOON ROAD 218374,1.31438189327845,103.854233088533
Tzu Chi Free Clinic (Singapore),CHAS Clinic,90 Redhill Close 150090,1.28499476970056,103.818758492368
UBI FAMILY CLINIC & SURGERY,CHAS Clinic,305 UBI AVENUE 1 400305,1.32942111198195,103.902317496825
UNICARE FAMILY CLINIC & SURGERY,CHAS Clinic,216 BOON LAY AVENUE 640216,1.34967447000568,103.711680539551
UNICARE FAMILY CLINIC & SURGERY,CHAS Clinic,175 BOON LAY DRIVE 640175,1.34668916700238,103.709485323871
UNIHEALTH 24-HR CLINIC (TOA PAYOH),CHAS Clinic,178 TOA PAYOH CENTRAL 310178,1.33358025833851,103.849264521174
UNION MEDICAL CLINIC & SURGERY,CHAS Clinic,152 SERANGOON NORTH AVE 1 550152,1.36934726838417,103.872613997797
UNITED HEALTH FAMILY CLINIC & SURGERY,CHAS Clinic,627 YISHUN STREET 61 760627,1.41770409901142,103.837005089082
UNITED MEDICAL CLINIC,CHAS Clinic,25 JLN BERSEH 200025,1.30621516431413,103.858221510781
UNITED MEDICAL PRACTITIONERS,CHAS Clinic,201B TAMPINES ST 21 522201,1.35345315773106,103.953009919289
UNIVERSAL MEDICAL CLINIC,CHAS Clinic,103 YISHUN RING ROAD 760103,1.43136934942161,103.828892847597
UNIVERSAL MEDICAL CLINIC,CHAS Clinic,201E TAMPINES ST 23 527201,1.35292162528847,103.953858335358
UNIVERSAL MEDICAL CLINIC,CHAS Clinic,235 YISHUN ST 21 760235,1.43422889275473,103.838543994101
UNIVERSAL MEDICAL CLINIC,CHAS Clinic,164 BUKIT BATOK ST 11 650164,1.34771697452787,103.742831711196
USRAH MEDICAL CLINIC,CHAS Clinic,510 BEDOK NORTH ST 3 460510,1.33212313297783,103.931051496618
Unihealth Clinic (Bedok),CHAS Clinic,214 BEDOK NORTH STREET 1 460214,1.32587565153874,103.932493034946
United Medical Practitioners,CHAS Clinic,139 TAMPINES STREET 11 521139,1.3461607395066,103.944509227628
Urban Medical Centre,CHAS Clinic,108 ROBINSON ROAD 068900,1.27954844736202,103.848970997812
VERNON CLINIC & SURGERY,CHAS Clinic,100 JALAN SULTAN 199001,1.30294528655395,103.861851786725
VICTORY CLINIC AND SURGERY,CHAS Clinic,21 GHIM MOH ROAD 270021,1.31010302628844,103.788545950367
VISTA MEDICAL CENTRE,CHAS Clinic,3 SOUTH BUONA VISTA ROAD 118136,1.27980322341195,103.785909603082
VITACARE FAMILY CLINIC @ CANBERRA PTE. LTD.,CHAS Clinic,361 SEMBAWANG CRESCENT 750361,1.44631506786133,103.813936814037
Victor's Family Clinic,CHAS Clinic,168 LORONG 1 TOA PAYOH 310168,1.33176643075075,103.843423249834
Victoria Medical House,CHAS Clinic,888 WOODLANDS DRIVE 50 730888,1.43712301469225,103.79531438351
Vitacare Family Clinic (Punggol Central),CHAS Clinic,622D PUNGGOL CENTRAL 824622,1.40053114978911,103.910536918863
Vitacare Family Clinic@Punggol West Pte Ltd,CHAS Clinic,218 SUMANG WALK 820218,1.40322712503317,103.895387022161
RafflesMedical,CHAS Clinic,259 PASIR RIS STREET 21 510259,1.36645364049074,103.964598499537
RafflesMedical,CHAS Clinic,131 Jurong Gateway Road 600131,1.33451257366884,103.740177518805
RafflesMedical,CHAS Clinic,60 AIRPORT BOULEVARD 819643,1.35496948998212,103.989066655162
Viva Medical Group (Westside),CHAS Clinic,154 WEST COAST ROAD 127371,1.30369748988215,103.766131294904
W Medical,CHAS Clinic,365 SEMBAWANG CRESCENT 750365,1.44436832542469,103.816263881646
W P SIM FAMILY CLINIC & SURGERY,CHAS Clinic,153 SERANGOON NORTH AVE 1 550153,1.36995099695439,103.872312298307
W Y TEH FAMILY CLINIC AND SURGERY,CHAS Clinic,462 TAMPINES STREET 44 520462,1.35901318154697,103.955111125692
W. H. YAK FAMILY CLINIC,CHAS Clinic,25 NEW UPPER CHANGI RD 462025,1.32325013385157,103.933835585522
WAN Medical Clinic,CHAS Clinic,416 BEDOK NORTH AVENUE 2 460416,1.32840382792706,103.930684870619
WEE'S FAMILY CLINIC & SURGERY,CHAS Clinic,88 WHAMPOA DR 320088,1.32324727008732,103.855171553982
WELL FAMILY CLINIC & SURGERY,CHAS Clinic,555 ANG MO KIO AVENUE 10 560555,1.37119666410327,103.857024005426
WEN & WENG FAMILY CLINIC,CHAS Clinic,505 CANBERRA LINK 750505,1.45026201893127,103.822534715116
WEST COAST CLINIC & SURGERY (CLEMENTI WEST) PTE LTD,CHAS Clinic,722 CLEMENTI WEST ST 2 120722,1.30291359278879,103.76375957814
WHAMPOA CLINIC,CHAS Clinic,88 WHAMPOA DR 320088,1.32324727008732,103.855171553982
WHITECOAT MEDICAL,CHAS Clinic,201 HENDERSON ROAD 159545,1.2823935104936,103.820411646878
WINSTEDT CLINIC,CHAS Clinic,51 UPPER WELD ROAD 207408,1.30621809763649,103.853340215432
WL&H Medical,CHAS Clinic,1 SCOTTS ROAD 228208,1.30611334615777,103.831970581405
WONG CLINIC & SURGERY,CHAS Clinic,153 SERANGOON NORTH AVE 1 550153,1.36995099695439,103.872312298307
WONG CLINIC AND SURGERY,CHAS Clinic,416 ANG MO KIO AVE 10 560416,1.36454170930926,103.855103690664
WONG FAMILY CLINIC & SURGERY PTE LTD,CHAS Clinic,117 BEDOK RESERVOIR RD 470117,1.33141324887407,103.908688936297
WOODLANDS CLINIC,CHAS Clinic,131 MARSILING RISE 730131,1.43847983984994,103.778613439736
WOODLANDS FAMILY CLINIC,CHAS Clinic,305 WOODLANDS ST 31 730305,1.43036145793777,103.774102413755
WOODLANDS MEDICAL CENTRE,CHAS Clinic,210 MARSILING CRESCENT 730210,1.44620708777433,103.773680352853
WU CLINIC & SURGERY,CHAS Clinic,249 JURONG EAST ST 24 600249,1.34256242271947,103.739259690046
Waheeda's Clinic & Surgery,CHAS Clinic,16 KERBAU ROAD 219155,1.30696523402683,103.851567478911
Wee HealthFirst Medical Clinic,CHAS Clinic,378 CLEMENTI AVENUE 5 120378,1.31741204143962,103.7674169862
Wee's Clinic & Surgery Pte. Ltd.,CHAS Clinic,418 BEDOK NORTH AVENUE 2 460418,1.32856421162809,103.930036524412
Well Medical Clinic & Surgery,CHAS Clinic,739 Pasir Ris Drive 10 510739,1.37850572553651,103.936796194489
WellCare Family Clinic,CHAS Clinic,747 YISHUN STREET 72 760747,1.42822554362834,103.833488111412
Winsome Medical & Dental Center,CHAS Clinic,81 Whampoa Dr 320081,1.32400427512258,103.856326403138
Wong Clinic,CHAS Clinic,539 Bedok North Street 3 460539,1.33131386611754,103.925307290309
Woodgrove Medical,CHAS Clinic,30 WOODLANDS AVENUE 1 739065,1.42919468078964,103.781136877578
Y M CHAN CLINIC & SURGERY,CHAS Clinic,406 TAMPINES ST 41 520406,1.35782898267512,103.945792875721
Y T LIM CLINIC,CHAS Clinic,201B TAMPINES ST 21 522201,1.35345315773106,103.953009919289
YANG & CHIN MEDICAL & DENTAL ASSOCIATES YANG ING SHYONG MEDICAL & AESTHETIC CLINIC,CHAS Clinic,139 TAMPINES ST 11 521139,1.3461607395066,103.944509227628
YANG & YAP CLINIC AND SURGERY (PTE LTD) / DR YANG ING HONG MEDICAL AND AESTHETIC CLINIC,CHAS Clinic,537 BEDOK NORTH ST 3 460537,1.33177300798251,103.924236461317
YAP FAMILY CLINIC,CHAS Clinic,132 MARSILING RISE 730132,1.43828189844375,103.77802575812
YAP MEDICARE CLINIC & SURGERY,CHAS Clinic,8 EMPRESS RD 260008,1.31641190070436,103.805373812286
YAP WEE SEE RESPIRATORY AND SLEEP CLINIC,CHAS Clinic,38 IRRAWADDY ROAD 329563,1.32214005414322,103.844212383776
YEO CLINIC,CHAS Clinic,134 BT BATOK WEST AVE 6 650134,1.3515908698424,103.74450960652
YEO'S Clinic,CHAS Clinic,354 Clementi Avenue 2 120354,1.31351386363529,103.770861088487
YIM CLINIC,CHAS Clinic,11A BOON TIONG ROAD 161011,1.2863657812581,103.828789865619
YIM MEDICAL CENTRE (ADMIRALTY MRT),CHAS Clinic,678 WOODLANDS AVE 6 730678,1.43998366603242,103.801293104547
YISHUN RING ROAD CLINIC,CHAS Clinic,236 YISHUN RING ROAD 760236,1.43416807953309,103.83899894357
YISHUNONE FAMILY CLINIC,CHAS Clinic,743 YISHUN AVENUE 5 760743,1.4298998339656,103.833671016582
YONG CLINIC & SURGERY,CHAS Clinic,632 YISHUN ST 61 760632,1.41856736772689,103.839186936926
YOONG FAMILY CLINIC & SURGERY,CHAS Clinic,333 TAMPINES ST 32 520333,1.35335719500359,103.961129743645
YSL ALJUNIED CLINIC & SURGERY,CHAS Clinic,5 UPPER ALJUNIED LANE 360005,1.33372866023576,103.879898474189
YSL BEDOK CLINIC & SURGERY,CHAS Clinic,539 BEDOK NORTH STREET 3 460539,1.33131386611754,103.925307290309
Yarra Medical Clinic,CHAS Clinic,1 WEST COAST DRIVE 128020,1.31641321897956,103.757451263607
Yio Chu Kang MRT Clinic Pte Ltd,CHAS Clinic,635 Ang Mo Kio Ave 6 560635,1.38076896102348,103.842378423283
ZENITH MEDICAL CLINIC,CHAS Clinic,266C PUNGGOL WAY 823266,1.40515419804686,103.897805221313
Zam Family Clinic,CHAS Clinic,516 CHOA CHU KANG STREET 51 680516,1.39095082434027,103.743525075344
banyan clinic @ jw,CHAS Clinic,502 JURONG WEST AVENUE 1 640502,1.3505012764805,103.718334683532
i.Medical & i.Aesthetics,CHAS Clinic,1 NORTHPOINT DRIVE 768019,1.42790289016825,103.836177650724
iCare Medical and Wellness Clinic,CHAS Clinic,22 HAVELOCK ROAD 160022,1.28874603715013,103.828824191963
Changi Simei CC,Community Centre,10 Simei Street 2 529915,1.34493553057398,103.955110948119
Punggol CC,Community Centre,3 Hougang Avenue 6 538808,1.3743788214828,103.891815328408
Woodlands Galaxy CC,Community Centre,31 Woodlands Avenue 6 738991,1.43904160690114,103.802610984283
Yew Tee CC,Community Centre,20 Choa Chu Kang Street 52 689286,1.39491758447052,103.744727853367
Yio Chu Kang CC,Community Centre,50 Ang Mo Kio Street 61 569163,1.38151727157775,103.841428124035
Cairnhill CC,Community Centre,1 Anthony Road 229944,1.3104343381511,103.838864880096
Fengshan CC (Till 3Q 2021),Community Centre,187B Bedok North Street 4 462187,1.33049879236922,103.939995692517
Thomson CC (Till 1Q 2022),Community Centre,233 Bishan Street 22 570233,1.35858841571498,103.845522522015
Fernvale CC (U/C),Community Centre,21 Sengkang West Avenue 797650,1.39172205415033,103.877039060027
Bidadari CC (U/C),Community Centre,11 Bidadari Park Drive 367803,1.33873065408448,103.871670015649
Tengah CC (U/C),Community Centre,119 Plantation Crescent 690119,1.35675241769837,103.734500050293
Yuhua CC,Community Centre,90 Boon Lay Way 609958,1.33997285278881,103.737065915264
Zhenghua CC,Community Centre,1 Segar Road 677738,1.3868068291971,103.771520846382
Leng Kee CC,Community Centre,400 Lengkok Bahru 159049,1.28978711891653,103.81444834816
imPAct@Hong Lim Green,Community Centre,20 Upper Pickering Street 58284,1.28632940482837,103.846479315186
Sembawang CC,Community Centre,2125 Sembawang Road 758528,1.4516815276281,103.828783247126
Gek Poh Ville CC,Community Centre,1 Jurong West Street 74 649149,1.34868981937877,103.698726261357
Geylang Serai CC,Community Centre,1 Engku Aman Turn 408528,1.3164501683615,103.89659695323
Geylang West CC,Community Centre,1205 Upper Boon Keng Road 387311,1.3156911078441,103.872387855134
Henderson CC,Community Centre,500 Bukit Merah View 159682,1.28601015660462,103.823315322074
Hillview CC,Community Centre,1 Hillview Rise 667970,1.36196724402422,103.764266389757
Hong Kah North CC,Community Centre,30 Bukit Batok Street 31 659440,1.35905888839505,103.749456841487
